date,city,aqi
2025-04-14,Kashipur,67
2025-04-15,Kashipur,77
2025-04-16,Kashipur,88
2025-04-17,Kashipur,86
2025-04-18,Kashipur,73
2025-04-19,Kashipur,55
2025-04-20,Kashipur,47
2025-04-21,Kashipur,72
2025-04-22,Kashipur,71
2025-04-23,Kashipur,103
2025-04-24,Kashipur,114
2025-04-25,Kashipur,133
2025-04-26,Kashipur,84
2025-04-27,Kashipur,151
2025-04-28,Kashipur,221
2025-04-29,Kashipur,67
2025-04-30,Kashipur,72
2022-04-10,Katihar,144
2022-04-11,Katihar,120
2022-04-12,Katihar,130
2022-04-14,Katihar,251
2022-04-16,Katihar,225
2022-04-17,Katihar,225
2022-04-18,Katihar,176
2022-04-19,Katihar,139
2022-04-22,Katihar,208
2022-04-23,Katihar,174
2022-04-24,Katihar,280
2022-04-25,Katihar,200
2022-04-26,Katihar,258
2022-04-27,Katihar,156
2022-04-28,Katihar,129
2022-04-29,Katihar,142
2022-04-30,Katihar,101
2022-05-01,Katihar,46
2022-05-04,Katihar,65
2022-05-05,Katihar,121
2022-05-06,Katihar,171
2022-05-07,Katihar,125
2022-05-08,Katihar,152
2022-05-09,Katihar,146
2022-05-10,Katihar,81
2022-05-11,Katihar,90
2022-05-12,Katihar,106
2022-05-14,Katihar,99
2022-05-15,Katihar,118
2022-05-16,Katihar,103
2022-05-18,Katihar,113
2022-05-19,Katihar,186
2022-05-22,Katihar,111
2022-05-23,Katihar,159
2022-05-24,Katihar,115
2022-05-25,Katihar,131
2022-05-26,Katihar,118
2022-05-27,Katihar,134
2022-05-28,Katihar,211
2022-05-29,Katihar,111
2022-05-30,Katihar,163
2022-05-31,Katihar,186
2022-06-01,Katihar,175
2022-06-02,Katihar,170
2022-06-03,Katihar,177
2022-06-04,Katihar,167
2022-06-05,Katihar,134
2022-06-07,Katihar,132
2022-06-08,Katihar,152
2022-06-09,Katihar,127
2022-06-10,Katihar,124
2022-06-11,Katihar,141
2022-06-12,Katihar,171
2022-06-13,Katihar,109
2022-06-14,Katihar,152
2022-06-15,Katihar,114
2022-06-16,Katihar,132
2022-06-17,Katihar,120
2022-06-18,Katihar,139
2022-06-20,Katihar,102
2022-06-22,Katihar,121
2022-06-23,Katihar,123
2022-06-24,Katihar,108
2022-06-25,Katihar,82
2022-06-26,Katihar,78
2022-06-27,Katihar,90
2022-06-28,Katihar,120
2022-06-30,Katihar,84
2022-07-01,Katihar,164
2022-07-02,Katihar,111
2022-07-03,Katihar,56
2022-07-04,Katihar,74
2022-07-05,Katihar,98
2022-07-06,Katihar,93
2022-07-07,Katihar,91
2022-07-08,Katihar,95
2022-07-09,Katihar,78
2022-07-10,Katihar,84
2022-07-11,Katihar,96
2022-07-12,Katihar,71
2022-07-13,Katihar,109
2022-07-14,Katihar,71
2022-07-15,Katihar,101
2022-07-16,Katihar,68
2022-07-19,Katihar,81
2022-07-20,Katihar,111
2022-07-21,Katihar,76
2022-07-22,Katihar,66
2022-07-23,Katihar,67
2022-07-24,Katihar,62
2022-07-25,Katihar,67
2022-07-26,Katihar,91
2022-07-27,Katihar,80
2022-07-28,Katihar,63
2022-07-29,Katihar,104
2022-07-30,Katihar,65
2022-07-31,Katihar,73
2022-08-01,Katihar,51
2022-08-03,Katihar,148
2022-08-05,Katihar,101
2022-08-07,Katihar,98
2022-08-08,Katihar,89
2022-08-09,Katihar,84
2022-08-10,Katihar,80
2022-08-11,Katihar,79
2022-08-12,Katihar,59
2022-08-13,Katihar,82
2022-08-14,Katihar,67
2022-08-15,Katihar,51
2022-08-18,Katihar,103
2022-08-21,Katihar,83
2022-08-22,Katihar,98
2022-08-23,Katihar,194
2022-08-24,Katihar,96
2022-08-25,Katihar,91
2022-08-26,Katihar,131
2022-08-27,Katihar,116
2022-08-28,Katihar,101
2022-08-29,Katihar,124
2022-08-30,Katihar,104
2022-08-31,Katihar,130
2022-09-01,Katihar,126
2022-09-02,Katihar,122
2022-09-04,Katihar,103
2022-09-05,Katihar,100
2022-09-06,Katihar,192
2022-09-07,Katihar,129
2022-09-08,Katihar,104
2022-09-09,Katihar,80
2022-09-10,Katihar,134
2022-09-11,Katihar,89
2022-09-13,Katihar,95
2022-09-14,Katihar,67
2022-09-15,Katihar,53
2022-09-16,Katihar,104
2022-09-18,Katihar,101
2022-09-19,Katihar,105
2022-09-20,Katihar,99
2022-09-21,Katihar,129
2022-09-22,Katihar,120
2022-09-23,Katihar,125
2022-09-24,Katihar,136
2022-09-26,Katihar,118
2022-09-27,Katihar,107
2022-09-28,Katihar,242
2022-09-29,Katihar,151
2022-09-30,Katihar,118
2022-10-02,Katihar,172
2022-10-03,Katihar,117
2022-10-04,Katihar,52
2022-10-05,Katihar,48
2022-10-06,Katihar,73
2022-10-07,Katihar,108
2022-10-10,Katihar,180
2022-10-11,Katihar,176
2022-10-12,Katihar,67
2022-10-13,Katihar,243
2022-10-14,Katihar,297
2022-10-16,Katihar,256
2022-10-17,Katihar,197
2022-10-18,Katihar,221
2022-10-19,Katihar,258
2022-10-21,Katihar,288
2022-10-22,Katihar,268
2022-10-23,Katihar,210
2022-10-24,Katihar,135
2022-10-25,Katihar,68
2022-10-26,Katihar,268
2022-10-27,Katihar,278
2022-10-28,Katihar,266
2022-10-29,Katihar,275
2022-10-30,Katihar,224
2022-11-01,Katihar,254
2022-11-02,Katihar,265
2022-11-03,Katihar,331
2022-11-04,Katihar,358
2022-11-05,Katihar,355
2022-11-06,Katihar,324
2022-11-07,Katihar,360
2022-11-08,Katihar,372
2022-11-09,Katihar,387
2022-11-10,Katihar,323
2022-11-11,Katihar,339
2022-11-12,Katihar,385
2022-11-13,Katihar,337
2022-11-14,Katihar,369
2022-11-15,Katihar,404
2022-11-16,Katihar,382
2022-11-17,Katihar,395
2022-11-18,Katihar,425
2022-11-19,Katihar,358
2022-11-20,Katihar,355
2022-11-21,Katihar,352
2022-11-22,Katihar,362
2022-11-23,Katihar,372
2022-11-24,Katihar,374
2022-11-25,Katihar,382
2022-11-26,Katihar,352
2022-11-29,Katihar,289
2022-11-30,Katihar,324
2022-12-01,Katihar,325
2022-12-02,Katihar,358
2022-12-03,Katihar,359
2022-12-04,Katihar,391
2022-12-05,Katihar,376
2022-12-06,Katihar,345
2022-12-07,Katihar,379
2022-12-08,Katihar,386
2022-12-09,Katihar,372
2022-12-11,Katihar,387
2022-12-12,Katihar,396
2022-12-13,Katihar,437
2022-12-14,Katihar,420
2022-12-15,Katihar,398
2022-12-16,Katihar,372
2022-12-17,Katihar,395
2022-12-18,Katihar,442
2022-12-19,Katihar,398
2022-12-20,Katihar,408
2022-12-21,Katihar,430
2022-12-22,Katihar,412
2022-12-24,Katihar,408
2022-12-25,Katihar,424
2022-12-27,Katihar,406
2022-12-28,Katihar,386
2022-12-29,Katihar,422
2022-12-30,Katihar,442
2022-12-31,Katihar,419
2023-01-01,Katihar,455
2023-01-02,Katihar,403
2023-01-03,Katihar,317
2023-01-04,Katihar,334
2023-01-05,Katihar,339
2023-01-07,Katihar,378
2023-01-08,Katihar,393
2023-01-09,Katihar,391
2023-01-10,Katihar,376
2023-01-11,Katihar,398
2023-01-12,Katihar,395
2023-01-13,Katihar,435
2023-01-14,Katihar,426
2023-01-16,Katihar,329
2023-01-17,Katihar,373
2023-01-18,Katihar,418
2023-01-19,Katihar,416
2023-01-20,Katihar,425
2023-01-21,Katihar,418
2023-01-22,Katihar,431
2023-01-23,Katihar,465
2023-01-24,Katihar,401
2023-01-25,Katihar,359
2023-01-26,Katihar,382
2023-01-27,Katihar,268
2023-01-28,Katihar,229
2023-01-29,Katihar,282
2023-01-30,Katihar,342
2023-01-31,Katihar,334
2023-02-01,Katihar,206
2023-02-04,Katihar,300
2023-02-05,Katihar,316
2023-02-06,Katihar,308
2023-02-07,Katihar,260
2023-02-08,Katihar,277
2023-02-09,Katihar,306
2023-02-11,Katihar,310
2023-02-12,Katihar,329
2023-02-13,Katihar,240
2023-02-14,Katihar,336
2023-02-15,Katihar,286
2023-02-16,Katihar,298
2023-02-17,Katihar,312
2023-02-18,Katihar,330
2023-02-19,Katihar,315
2023-02-20,Katihar,315
2023-02-21,Katihar,320
2023-02-22,Katihar,331
2023-02-23,Katihar,222
2023-02-24,Katihar,240
2023-02-25,Katihar,320
2023-02-26,Katihar,265
2023-02-27,Katihar,249
2023-02-28,Katihar,255
2023-03-01,Katihar,293
2023-03-02,Katihar,263
2023-03-03,Katihar,290
2023-03-04,Katihar,259
2023-03-05,Katihar,239
2023-03-06,Katihar,191
2023-03-07,Katihar,188
2023-03-08,Katihar,224
2023-03-09,Katihar,238
2023-03-10,Katihar,194
2023-03-11,Katihar,176
2023-03-12,Katihar,170
2023-03-13,Katihar,274
2023-03-14,Katihar,297
2023-03-15,Katihar,310
2023-03-16,Katihar,216
2023-03-17,Katihar,217
2023-03-18,Katihar,178
2023-03-19,Katihar,162
2023-03-20,Katihar,86
2023-03-21,Katihar,76
2023-03-22,Katihar,240
2023-03-23,Katihar,140
2023-03-24,Katihar,185
2023-03-25,Katihar,170
2023-03-26,Katihar,260
2023-03-27,Katihar,165
2023-03-28,Katihar,215
2023-03-29,Katihar,195
2023-03-30,Katihar,190
2023-03-31,Katihar,148
2023-04-01,Katihar,101
2023-04-02,Katihar,76
2023-04-03,Katihar,133
2023-04-04,Katihar,221
2023-04-05,Katihar,244
2023-04-06,Katihar,211
2023-04-07,Katihar,237
2023-04-08,Katihar,294
2023-04-09,Katihar,246
2023-04-10,Katihar,229
2023-04-11,Katihar,213
2023-04-12,Katihar,233
2023-04-13,Katihar,295
2023-04-15,Katihar,249
2023-04-16,Katihar,269
2023-04-17,Katihar,289
2023-04-18,Katihar,270
2023-04-19,Katihar,165
2023-04-20,Katihar,118
2023-04-21,Katihar,116
2023-04-22,Katihar,104
2023-04-23,Katihar,93
2023-04-24,Katihar,77
2023-04-25,Katihar,94
2023-04-26,Katihar,119
2023-04-27,Katihar,153
2023-04-29,Katihar,157
2023-04-30,Katihar,131
2023-05-01,Katihar,78
2023-05-02,Katihar,86
2023-05-03,Katihar,89
2023-05-04,Katihar,86
2023-05-06,Katihar,97
2023-05-07,Katihar,136
2023-05-08,Katihar,189
2023-05-09,Katihar,171
2023-05-10,Katihar,105
2023-05-11,Katihar,159
2023-05-14,Katihar,148
2023-05-16,Katihar,80
2023-05-17,Katihar,72
2023-05-18,Katihar,85
2023-05-19,Katihar,81
2023-05-20,Katihar,88
2023-05-21,Katihar,106
2023-05-22,Katihar,85
2023-05-23,Katihar,95
2023-05-24,Katihar,82
2023-05-25,Katihar,91
2023-05-27,Katihar,87
2023-05-28,Katihar,153
2023-05-29,Katihar,136
2023-05-30,Katihar,169
2023-05-31,Katihar,208
2023-06-01,Katihar,217
2023-06-02,Katihar,214
2023-06-04,Katihar,248
2023-06-05,Katihar,184
2023-06-06,Katihar,186
2023-06-07,Katihar,180
2023-06-09,Katihar,193
2023-06-10,Katihar,102
2023-06-11,Katihar,300
2023-06-12,Katihar,216
2023-06-13,Katihar,235
2023-06-15,Katihar,295
2023-06-16,Katihar,165
2023-06-17,Katihar,131
2023-06-18,Katihar,119
2023-06-19,Katihar,79
2023-06-20,Katihar,110
2023-06-21,Katihar,123
2023-06-22,Katihar,75
2023-06-24,Katihar,127
2023-06-25,Katihar,126
2023-06-26,Katihar,110
2023-06-27,Katihar,122
2023-06-29,Katihar,163
2023-06-30,Katihar,51
2023-07-01,Katihar,71
2023-07-02,Katihar,76
2023-07-04,Katihar,139
2023-07-06,Katihar,83
2023-07-07,Katihar,56
2023-07-08,Katihar,68
2023-07-09,Katihar,80
2023-07-10,Katihar,94
2023-07-11,Katihar,80
2023-07-12,Katihar,103
2023-07-13,Katihar,89
2023-07-14,Katihar,76
2023-07-15,Katihar,90
2023-07-16,Katihar,66
2023-07-17,Katihar,59
2023-07-18,Katihar,80
2023-07-19,Katihar,95
2023-07-20,Katihar,73
2023-07-21,Katihar,92
2023-07-22,Katihar,70
2023-07-23,Katihar,58
2023-07-24,Katihar,65
2023-07-25,Katihar,62
2023-07-26,Katihar,85
2023-07-27,Katihar,88
2023-07-28,Katihar,104
2023-07-29,Katihar,82
2023-07-30,Katihar,76
2023-07-31,Katihar,80
2023-08-01,Katihar,109
2023-08-02,Katihar,118
2023-08-03,Katihar,120
2023-08-04,Katihar,47
2023-08-05,Katihar,100
2023-08-06,Katihar,118
2023-08-07,Katihar,82
2023-08-09,Katihar,87
2023-08-10,Katihar,104
2023-08-11,Katihar,114
2023-08-12,Katihar,83
2023-08-13,Katihar,93
2023-08-14,Katihar,94
2023-08-15,Katihar,108
2023-08-16,Katihar,113
2023-08-17,Katihar,124
2023-08-18,Katihar,96
2023-08-19,Katihar,84
2023-08-20,Katihar,103
2023-08-22,Katihar,101
2023-08-23,Katihar,78
2023-08-24,Katihar,88
2023-08-25,Katihar,98
2023-08-26,Katihar,63
2023-08-27,Katihar,115
2023-08-28,Katihar,184
2023-08-29,Katihar,173
2023-08-30,Katihar,142
2023-08-31,Katihar,131
2023-09-01,Katihar,132
2023-09-02,Katihar,143
2023-09-03,Katihar,153
2023-09-04,Katihar,108
2023-09-05,Katihar,99
2023-09-06,Katihar,81
2023-09-07,Katihar,59
2023-09-08,Katihar,76
2023-09-09,Katihar,61
2023-09-10,Katihar,66
2023-09-11,Katihar,108
2023-09-12,Katihar,94
2023-09-13,Katihar,125
2023-09-14,Katihar,92
2023-09-15,Katihar,81
2023-09-16,Katihar,85
2023-09-17,Katihar,125
2023-09-18,Katihar,173
2023-09-19,Katihar,87
2023-09-20,Katihar,51
2023-09-21,Katihar,67
2023-09-22,Katihar,106
2023-09-23,Katihar,104
2023-09-27,Katihar,101
2023-09-28,Katihar,98
2023-09-29,Katihar,111
2023-10-01,Katihar,102
2023-10-02,Katihar,88
2023-10-05,Katihar,89
2023-10-06,Katihar,139
2023-10-07,Katihar,124
2023-10-08,Katihar,128
2023-10-09,Katihar,133
2023-10-10,Katihar,145
2023-10-11,Katihar,106
2023-10-12,Katihar,168
2023-10-13,Katihar,162
2023-10-14,Katihar,177
2023-10-15,Katihar,165
2023-10-16,Katihar,173
2023-10-17,Katihar,152
2023-10-18,Katihar,166
2023-10-20,Katihar,175
2023-10-21,Katihar,179
2023-10-22,Katihar,122
2023-10-23,Katihar,216
2023-10-24,Katihar,93
2023-10-25,Katihar,127
2023-10-26,Katihar,171
2023-10-27,Katihar,197
2023-10-28,Katihar,209
2023-10-29,Katihar,253
2023-10-30,Katihar,237
2023-10-31,Katihar,174
2023-11-01,Katihar,141
2023-11-02,Katihar,208
2023-11-03,Katihar,139
2023-11-04,Katihar,187
2023-11-05,Katihar,249
2023-11-06,Katihar,298
2023-11-07,Katihar,282
2023-11-09,Katihar,334
2023-11-10,Katihar,341
2023-11-11,Katihar,350
2023-11-12,Katihar,330
2023-11-13,Katihar,320
2023-11-14,Katihar,285
2023-11-15,Katihar,187
2023-11-16,Katihar,192
2023-11-17,Katihar,118
2023-11-18,Katihar,62
2023-11-19,Katihar,151
2023-11-20,Katihar,242
2023-11-21,Katihar,299
2023-11-22,Katihar,346
2023-11-23,Katihar,386
2023-11-24,Katihar,362
2023-11-25,Katihar,376
2023-11-26,Katihar,317
2023-11-27,Katihar,206
2023-11-28,Katihar,166
2023-11-29,Katihar,114
2023-11-30,Katihar,294
2023-12-01,Katihar,309
2023-12-02,Katihar,385
2023-12-03,Katihar,376
2023-12-04,Katihar,333
2023-12-05,Katihar,308
2023-12-06,Katihar,354
2023-12-07,Katihar,179
2023-12-08,Katihar,232
2023-12-09,Katihar,237
2023-12-10,Katihar,309
2023-12-11,Katihar,365
2023-12-12,Katihar,395
2023-12-13,Katihar,363
2023-12-14,Katihar,359
2023-12-15,Katihar,394
2023-12-16,Katihar,383
2023-12-17,Katihar,391
2023-12-18,Katihar,395
2023-12-19,Katihar,378
2023-12-20,Katihar,381
2023-12-21,Katihar,346
2023-12-22,Katihar,354
2023-12-23,Katihar,265
2023-12-24,Katihar,262
2023-12-25,Katihar,301
2023-12-26,Katihar,316
2023-12-27,Katihar,366
2023-12-28,Katihar,329
2023-12-29,Katihar,252
2023-12-30,Katihar,171
2023-12-31,Katihar,112
2024-01-01,Katihar,116
2024-01-02,Katihar,154
2024-01-03,Katihar,218
2024-01-05,Katihar,222
2024-01-06,Katihar,283
2024-01-07,Katihar,222
2024-01-08,Katihar,173
2024-01-09,Katihar,174
2024-01-10,Katihar,239
2024-01-11,Katihar,221
2024-01-12,Katihar,208
2024-01-13,Katihar,265
2024-01-14,Katihar,283
2024-01-16,Katihar,154
2024-01-17,Katihar,141
2024-01-18,Katihar,121
2024-01-19,Katihar,168
2024-01-20,Katihar,193
2024-01-21,Katihar,198
2024-01-22,Katihar,140
2024-01-23,Katihar,213
2024-01-24,Katihar,190
2024-01-25,Katihar,190
2024-01-26,Katihar,149
2024-01-27,Katihar,212
2024-01-29,Katihar,240
2024-01-30,Katihar,265
2024-01-31,Katihar,281
2024-02-01,Katihar,229
2024-02-02,Katihar,210
2024-02-03,Katihar,131
2024-02-04,Katihar,152
2024-02-05,Katihar,160
2024-02-06,Katihar,98
2024-02-07,Katihar,98
2024-02-08,Katihar,122
2024-02-09,Katihar,116
2024-02-10,Katihar,177
2024-02-11,Katihar,154
2024-02-12,Katihar,143
2024-02-13,Katihar,150
2024-02-14,Katihar,178
2024-02-15,Katihar,115
2024-02-16,Katihar,97
2024-02-17,Katihar,123
2024-02-18,Katihar,131
2024-02-20,Katihar,182
2024-02-22,Katihar,120
2024-02-25,Katihar,141
2024-02-26,Katihar,145
2024-02-27,Katihar,249
2024-02-28,Katihar,202
2024-03-01,Katihar,130
2024-03-02,Katihar,209
2024-03-03,Katihar,164
2024-03-04,Katihar,69
2024-03-07,Katihar,111
2024-03-08,Katihar,111
2024-03-09,Katihar,88
2024-03-10,Katihar,132
2024-03-11,Katihar,188
2024-03-12,Katihar,191
2024-03-13,Katihar,94
2024-03-14,Katihar,97
2024-03-15,Katihar,78
2024-03-16,Katihar,121
2024-03-17,Katihar,98
2024-03-18,Katihar,135
2024-03-19,Katihar,136
2024-03-20,Katihar,105
2024-03-23,Katihar,171
2024-03-24,Katihar,102
2024-03-25,Katihar,111
2024-03-26,Katihar,87
2024-03-27,Katihar,81
2024-03-28,Katihar,80
2024-03-29,Katihar,129
2024-03-30,Katihar,150
2024-03-31,Katihar,159
2024-04-01,Katihar,132
2024-04-02,Katihar,152
2024-04-03,Katihar,187
2024-04-05,Katihar,178
2024-04-06,Katihar,185
2024-04-07,Katihar,147
2024-04-08,Katihar,140
2024-04-09,Katihar,146
2024-04-11,Katihar,163
2024-04-12,Katihar,67
2024-04-13,Katihar,95
2024-04-14,Katihar,136
2024-04-15,Katihar,126
2024-04-16,Katihar,151
2024-04-17,Katihar,124
2024-04-18,Katihar,140
2024-04-19,Katihar,112
2024-04-20,Katihar,113
2024-04-21,Katihar,120
2024-04-22,Katihar,51
2024-04-23,Katihar,104
2024-04-24,Katihar,115
2024-04-25,Katihar,118
2024-04-26,Katihar,129
2024-04-27,Katihar,122
2024-04-28,Katihar,126
2024-04-29,Katihar,155
2024-04-30,Katihar,138
2024-05-01,Katihar,136
2024-05-02,Katihar,140
2024-05-04,Katihar,130
2024-05-07,Katihar,62
2024-05-08,Katihar,57
2024-05-09,Katihar,80
2024-05-10,Katihar,40
2024-05-11,Katihar,78
2024-05-12,Katihar,60
2024-05-13,Katihar,60
2024-05-14,Katihar,93
2024-05-15,Katihar,76
2024-05-16,Katihar,104
2024-05-17,Katihar,77
2024-05-19,Katihar,71
2024-05-20,Katihar,65
2024-05-21,Katihar,48
2024-05-22,Katihar,40
2024-05-23,Katihar,48
2024-05-27,Katihar,41
2024-05-28,Katihar,28
2024-05-29,Katihar,77
2024-05-30,Katihar,82
2024-06-01,Katihar,73
2024-06-02,Katihar,46
2024-06-03,Katihar,51
2024-06-04,Katihar,31
2024-06-05,Katihar,35
2024-06-06,Katihar,49
2024-06-07,Katihar,80
2024-06-08,Katihar,84
2024-06-09,Katihar,100
2024-06-10,Katihar,82
2024-06-11,Katihar,102
2024-06-12,Katihar,81
2024-06-13,Katihar,63
2024-06-14,Katihar,57
2024-06-15,Katihar,63
2024-06-16,Katihar,61
2024-06-17,Katihar,58
2024-06-18,Katihar,60
2024-06-19,Katihar,66
2024-06-21,Katihar,44
2024-06-22,Katihar,80
2024-06-23,Katihar,50
2024-06-24,Katihar,75
2024-06-25,Katihar,61
2024-06-26,Katihar,58
2024-06-27,Katihar,34
2024-06-28,Katihar,35
2024-06-29,Katihar,41
2024-06-30,Katihar,35
2024-07-01,Katihar,46
2024-07-02,Katihar,53
2024-07-03,Katihar,32
2024-07-04,Katihar,37
2024-07-05,Katihar,52
2024-07-06,Katihar,40
2024-07-07,Katihar,50
2024-07-08,Katihar,58
2024-07-09,Katihar,47
2024-07-11,Katihar,61
2024-07-12,Katihar,35
2024-07-13,Katihar,55
2024-07-16,Katihar,43
2024-07-18,Katihar,28
2024-07-20,Katihar,32
2024-07-25,Katihar,31
2024-07-26,Katihar,30
2024-07-28,Katihar,52
2024-07-29,Katihar,39
2024-07-30,Katihar,53
2024-07-31,Katihar,58
2024-08-01,Katihar,55
2024-08-03,Katihar,36
2024-08-04,Katihar,35
2024-08-06,Katihar,38
2024-08-14,Katihar,50
2024-08-15,Katihar,35
2024-08-16,Katihar,36
2024-08-17,Katihar,36
2024-08-18,Katihar,35
2024-08-20,Katihar,36
2024-08-21,Katihar,36
2024-08-24,Katihar,35
2024-08-26,Katihar,35
2024-08-27,Katihar,35
2024-08-28,Katihar,34
2024-08-30,Katihar,35
2024-09-01,Katihar,33
2024-09-02,Katihar,35
2024-09-03,Katihar,37
2024-09-07,Katihar,63
2024-09-09,Katihar,36
2024-09-10,Katihar,34
2024-09-11,Katihar,232
2024-09-12,Katihar,33
2024-09-13,Katihar,51
2024-09-16,Katihar,50
2024-09-17,Katihar,58
2024-09-18,Katihar,76
2024-09-19,Katihar,172
2024-09-20,Katihar,105
2024-09-21,Katihar,154
2024-09-22,Katihar,105
2024-09-23,Katihar,155
2024-09-24,Katihar,130
2024-09-29,Katihar,36
2024-10-01,Katihar,38
2024-10-03,Katihar,62
2024-10-05,Katihar,32
2024-10-07,Katihar,37
2024-10-09,Katihar,92
2024-10-10,Katihar,134
2024-10-11,Katihar,103
2024-10-12,Katihar,131
2024-10-13,Katihar,123
2024-10-14,Katihar,179
2024-10-15,Katihar,166
2024-10-16,Katihar,198
2024-10-17,Katihar,203
2024-10-18,Katihar,142
2024-10-19,Katihar,231
2024-10-20,Katihar,174
2024-10-22,Katihar,129
2024-10-23,Katihar,80
2024-10-26,Katihar,48
2024-10-28,Katihar,150
2024-10-30,Katihar,99
2024-10-31,Katihar,202
2024-11-01,Katihar,184
2024-11-02,Katihar,72
2024-11-04,Katihar,130
2024-11-05,Katihar,162
2024-11-06,Katihar,131
2024-11-07,Katihar,135
2024-11-08,Katihar,166
2024-11-10,Katihar,114
2024-11-11,Katihar,149
2024-11-12,Katihar,134
2024-11-13,Katihar,271
2024-11-14,Katihar,278
2024-11-19,Katihar,133
2024-11-20,Katihar,131
2024-11-21,Katihar,138
2024-11-22,Katihar,291
2024-11-23,Katihar,355
2024-11-24,Katihar,380
2024-11-25,Katihar,208
2024-11-26,Katihar,165
2024-11-27,Katihar,133
2024-11-28,Katihar,111
2024-11-29,Katihar,145
2024-11-30,Katihar,133
2024-12-02,Katihar,261
2024-12-03,Katihar,282
2024-12-04,Katihar,222
2024-12-05,Katihar,186
2024-12-06,Katihar,164
2024-12-07,Katihar,155
2024-12-08,Katihar,231
2024-12-09,Katihar,293
2024-12-10,Katihar,155
2024-12-11,Katihar,168
2024-12-12,Katihar,209
2024-12-13,Katihar,223
2024-12-14,Katihar,238
2024-12-15,Katihar,173
2024-12-16,Katihar,222
2024-12-17,Katihar,192
2024-12-18,Katihar,153
2024-12-19,Katihar,223
2024-12-20,Katihar,144
2024-12-21,Katihar,153
2024-12-22,Katihar,221
2024-12-23,Katihar,233
2024-12-24,Katihar,232
2024-12-25,Katihar,211
2024-12-26,Katihar,246
2024-12-27,Katihar,277
2024-12-28,Katihar,188
2024-12-29,Katihar,178
2024-12-30,Katihar,120
2024-12-31,Katihar,84
2025-01-02,Katihar,100
2025-01-03,Katihar,160
2025-01-04,Katihar,231
2025-01-05,Katihar,171
2025-01-06,Katihar,225
2025-01-07,Katihar,231
2025-01-11,Katihar,90
2025-01-12,Katihar,76
2025-01-13,Katihar,78
2025-01-14,Katihar,65
2025-01-15,Katihar,65
2025-01-16,Katihar,63
2025-01-17,Katihar,77
2025-01-18,Katihar,71
2025-01-19,Katihar,66
2025-01-20,Katihar,69
2025-01-21,Katihar,76
2025-01-23,Katihar,93
2025-01-24,Katihar,138
2025-01-25,Katihar,175
2025-01-26,Katihar,172
2025-01-27,Katihar,234
2025-01-28,Katihar,209
2025-01-29,Katihar,204
2025-01-30,Katihar,238
2025-01-31,Katihar,221
2025-02-01,Katihar,206
2025-02-02,Katihar,192
2025-02-03,Katihar,178
2025-02-04,Katihar,137
2025-02-05,Katihar,120
2025-02-06,Katihar,117
2025-02-07,Katihar,62
2025-02-08,Katihar,71
2025-02-09,Katihar,99
2025-02-10,Katihar,117
2025-02-11,Katihar,95
2025-02-12,Katihar,65
2025-02-13,Katihar,50
2025-02-14,Katihar,54
2025-02-15,Katihar,52
2025-02-16,Katihar,88
2025-02-17,Katihar,65
2025-02-18,Katihar,93
2025-02-19,Katihar,97
2025-02-22,Katihar,92
2025-02-24,Katihar,48
2025-02-25,Katihar,72
2025-02-26,Katihar,74
2025-02-27,Katihar,95
2025-02-28,Katihar,83
2025-03-01,Katihar,86
2025-03-03,Katihar,36
2025-03-04,Katihar,42
2025-03-05,Katihar,40
2025-03-07,Katihar,59
2025-03-08,Katihar,68
2025-03-09,Katihar,85
2025-03-10,Katihar,76
2025-03-11,Katihar,81
2025-03-12,Katihar,68
2025-03-13,Katihar,51
2025-03-14,Katihar,55
2025-03-15,Katihar,65
2025-03-16,Katihar,93
2025-03-17,Katihar,40
2025-03-18,Katihar,59
2025-03-19,Katihar,46
2025-03-21,Katihar,45
2025-03-24,Katihar,41
2025-03-25,Katihar,71
2025-03-26,Katihar,79
2025-03-27,Katihar,90
2025-03-28,Katihar,78
2025-03-29,Katihar,64
2025-03-30,Katihar,57
2025-03-31,Katihar,104
2025-04-01,Katihar,73
2025-04-04,Katihar,60
2025-04-05,Katihar,64
2025-04-06,Katihar,78
2025-04-07,Katihar,52
2025-04-08,Katihar,37
2025-04-14,Katihar,24
2025-04-15,Katihar,35
2025-04-16,Katihar,70
2025-04-17,Katihar,26
2025-04-18,Katihar,47
2025-04-19,Katihar,57
2025-04-20,Katihar,49
2025-04-21,Katihar,55
2025-04-22,Katihar,57
2025-04-23,Katihar,66
2025-04-24,Katihar,76
2025-04-25,Katihar,78
2025-04-26,Katihar,84
2025-04-29,Katihar,56
2025-04-30,Katihar,33
2022-04-01,Katni,240
2022-04-02,Katni,244
2022-04-03,Katni,236
2022-04-04,Katni,267
2022-04-05,Katni,271
2022-04-06,Katni,286
2022-04-07,Katni,207
2022-04-08,Katni,218
2022-04-09,Katni,228
2022-04-10,Katni,285
2022-04-11,Katni,249
2022-04-12,Katni,231
2022-04-13,Katni,237
2022-04-14,Katni,250
2022-04-15,Katni,276
2022-04-16,Katni,200
2022-04-17,Katni,247
2022-04-18,Katni,202
2022-04-19,Katni,259
2022-04-20,Katni,246
2022-04-21,Katni,223
2022-04-22,Katni,199
2022-04-23,Katni,188
2022-04-24,Katni,260
2022-04-25,Katni,231
2022-04-26,Katni,220
2022-04-27,Katni,210
2022-04-28,Katni,216
2022-04-29,Katni,251
2022-05-01,Katni,183
